#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.			/#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.__cds_from_genomic.fna.gz
# assembly_accession	organism_name	species_taxid	ftp_path/# assembly_accession_asm_name_cds_from_genomic.fna.gz
GCF_900408965.1	Simochromis diagramma	43689	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/408/965/GCF_900408965.1_fSimDia1.1/GCF_900408965.1_fSimDia1.1_cds_from_genomic.fna.gz
GCF_001952655.1	Monopterus albus	43700	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/655/GCF_001952655.1_M_albus_1.0/GCF_001952655.1_M_albus_1.0_cds_from_genomic.fna.gz
GCF_000385455.1	Zonotrichia albicollis	44394	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/385/455/GCF_000385455.1_Zonotrichia_albicollis-1.0.1/GCF_000385455.1_Zonotrichia_albicollis-1.0.1_cds_from_genomic.fna.gz
GCF_013358895.1	Oreochromis aureus	47969	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/358/895/GCF_013358895.1_ZZ_aureus/GCF_013358895.1_ZZ_aureus_cds_from_genomic.fna.gz
GCF_000485575.1	Poecilia formosa	48698	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/485/575/GCF_000485575.1_Poecilia_formosa-5.1.2/GCF_000485575.1_Poecilia_formosa-5.1.2_cds_from_genomic.fna.gz
GCF_001443285.1	Poecilia latipinna	48699	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/443/285/GCF_001443285.1_P_latipinna-1.0/GCF_001443285.1_P_latipinna-1.0_cds_from_genomic.fna.gz
GCF_001443325.1	Poecilia mexicana	48701	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/443/325/GCF_001443325.1_P_mexicana-1.0/GCF_001443325.1_P_mexicana-1.0_cds_from_genomic.fna.gz
GCF_000277835.1	Geospiza fortis	48883	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/277/835/GCF_000277835.1_GeoFor_1.0/GCF_000277835.1_GeoFor_1.0_cds_from_genomic.fna.gz
GCF_000708025.1	Charadrius vociferus	50402	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/708/025/GCF_000708025.1_ASM70802v2/GCF_000708025.1_ASM70802v2_cds_from_genomic.fna.gz
GCF_902827115.1	Pseudochaenichthys georgianus	52239	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/827/115/GCF_902827115.1_fPseGeo1.1/GCF_902827115.1_fPseGeo1.1_cds_from_genomic.fna.gz
GCF_000737465.1	Haliaeetus leucocephalus	52644	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/737/465/GCF_000737465.1_Haliaeetus_leucocephalus-4.0/GCF_000737465.1_Haliaeetus_leucocephalus-4.0_cds_from_genomic.fna.gz
GCF_001266775.1	Austrofundulus limnaeus	52670	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/266/775/GCF_001266775.1_Austrofundulus_limnaeus-1.0/GCF_001266775.1_Austrofundulus_limnaeus-1.0_cds_from_genomic.fna.gz
GCF_013347765.1	Scophthalmus maximus	52904	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/347/765/GCF_013347765.1_ASM1334776v1/GCF_013347765.1_ASM1334776v1_cds_from_genomic.fna.gz
GCF_008692095.1	Etheostoma spectabile	54343	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/692/095/GCF_008692095.1_UIUC_Espe_1.0/GCF_008692095.1_UIUC_Espe_1.0_cds_from_genomic.fna.gz
GCF_000695765.1	Mesitornis unicolor	54374	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/695/765/GCF_000695765.1_ASM69576v1/GCF_000695765.1_ASM69576v1_cds_from_genomic.fna.gz
GCF_000690535.1	Cariama cristata	54380	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/690/535/GCF_000690535.1_ASM69053v1/GCF_000690535.1_ASM69053v1_cds_from_genomic.fna.gz
GCF_000690775.1	Eurypyga helias	54383	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/690/775/GCF_000690775.1_ASM69077v1/GCF_000690775.1_ASM69077v1_cds_from_genomic.fna.gz
GCF_016835505.1	Polypterus senegalus	55291	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/835/505/GCF_016835505.1_ASM1683550v1/GCF_016835505.1_ASM1683550v1_cds_from_genomic.fna.gz
GCF_000709325.1	Cuculus canorus	55661	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/709/325/GCF_000709325.1_ASM70932v1/GCF_000709325.1_ASM70932v1_cds_from_genomic.fna.gz
GCF_018691265.1	Tyto alba	56313	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/691/265/GCF_018691265.1_T.alba_DEE_v4.0/GCF_018691265.1_T.alba_DEE_v4.0_cds_from_genomic.fna.gz
GCF_900634415.1	Cottoperca gobio	56716	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/634/415/GCF_900634415.1_fCotGob3.1/GCF_900634415.1_fCotGob3.1_cds_from_genomic.fna.gz
GCF_900080235.1	Labrus bergylta	56723	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/080/235/GCF_900080235.1_BallGen_V1/GCF_900080235.1_BallGen_V1_cds_from_genomic.fna.gz
GCF_000695815.1	Acanthisitta chloris	57068	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/695/815/GCF_000695815.1_ASM69581v1/GCF_000695815.1_ASM69581v1_cds_from_genomic.fna.gz
GCF_000703405.1	Apaloderma vittatum	57397	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/703/405/GCF_000703405.1_ASM70340v1/GCF_000703405.1_ASM70340v1_cds_from_genomic.fna.gz
GCF_000690715.1	Colius striatus	57412	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/690/715/GCF_000690715.1_ASM69071v1/GCF_000690715.1_ASM69071v1_cds_from_genomic.fna.gz
GCF_000691845.1	Merops nubicus	57421	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/845/GCF_000691845.1_ASM69184v1/GCF_000691845.1_ASM69184v1_cds_from_genomic.fna.gz
GCF_003957565.2	Taeniopygia guttata	59729	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/957/565/GCF_003957565.2_bTaeGut1.4.pri/GCF_003957565.2_bTaeGut1.4.pri_cds_from_genomic.fna.gz
GCF_020615455.1	Coregonus clupeaformis	59861	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/615/455/GCF_020615455.1_ASM2061545v1/GCF_020615455.1_ASM2061545v1_cds_from_genomic.fna.gz
GCF_000247815.1	Ficedula albicollis	59894	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/815/GCF_000247815.1_FicAlb1.5/GCF_000247815.1_FicAlb1.5_cds_from_genomic.fna.gz
GCF_004798865.1	Varanus komodoensis	61221	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/798/865/GCF_004798865.1_ASM479886v1/GCF_004798865.1_ASM479886v1_cds_from_genomic.fna.gz
GCF_007364275.1	Archocentrus centrarchus	63155	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/364/275/GCF_007364275.1_fArcCen1/GCF_007364275.1_fArcCen1_cds_from_genomic.fna.gz
GCF_900324465.2	Anabas testudineus	64144	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/324/465/GCF_900324465.2_fAnaTes1.2/GCF_900324465.2_fAnaTes1.2_cds_from_genomic.fna.gz
GCF_004329235.1	Podarcis muralis	64176	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/329/235/GCF_004329235.1_PodMur_1.0/GCF_004329235.1_PodMur_1.0_cds_from_genomic.fna.gz
GCF_017639235.1	Corvus kubaryi	68294	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/235/GCF_017639235.1_C.kubaryi_AGA036_p1.0/GCF_017639235.1_C.kubaryi_AGA036_p1.0_cds_from_genomic.fna.gz
GCF_015220745.1	Sebastes umbrosus	72105	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/220/745/GCF_015220745.1_fSebUmb1.pri/GCF_015220745.1_fSebUmb1.pri_cds_from_genomic.fna.gz
GCF_020497125.1	Mauremys mutica	74926	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/497/125/GCF_020497125.1_ASM2049712v1/GCF_020497125.1_ASM2049712v1_cds_from_genomic.fna.gz
GCF_018296145.1	Oncorhynchus tshawytscha	74940	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/296/145/GCF_018296145.1_Otsh_v2.0/GCF_018296145.1_Otsh_v2.0_cds_from_genomic.fna.gz
GCF_020382885.2	Scatophagus argus	75038	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/382/885/GCF_020382885.2_fScaArg1.pri/GCF_020382885.2_fScaArg1.pri_cds_from_genomic.fna.gz
GCF_001515645.1	Sinocyclocheilus grahami	75366	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/645/GCF_001515645.1_SAMN03320097.WGS_v1.1/GCF_001515645.1_SAMN03320097.WGS_v1.1_cds_from_genomic.fna.gz
GCF_016077235.1	Cyprinodon tularosa	77115	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/077/235/GCF_016077235.1_ASM1607723v1/GCF_016077235.1_ASM1607723v1_cds_from_genomic.fna.gz
GCF_009819535.1	Lacerta agilis	80427	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/819/535/GCF_009819535.1_rLacAgi1.pri/GCF_009819535.1_rLacAgi1.pri_cds_from_genomic.fna.gz
GCF_002109545.1	Acanthochromis polyacanthus	80966	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/109/545/GCF_002109545.1_ASM210954v1/GCF_002109545.1_ASM210954v1_cds_from_genomic.fna.gz
GCF_002776465.1	Amphiprion ocellaris	80972	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/465/GCF_002776465.1_AmpOce1.0/GCF_002776465.1_AmpOce1.0_cds_from_genomic.fna.gz
GCF_012460135.1	Molothrus ater	84834	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/460/135/GCF_012460135.1_BPBGC_Mater_1.0/GCF_012460135.1_BPBGC_Mater_1.0_cds_from_genomic.fna.gz
GCF_000691975.1	Corvus brachyrhynchos	85066	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/975/GCF_000691975.1_ASM69197v1/GCF_000691975.1_ASM69197v1_cds_from_genomic.fna.gz
GCF_901933205.1	Camarhynchus parvulus	87175	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/933/205/GCF_901933205.1_STF_HiC/GCF_901933205.1_STF_HiC_cds_from_genomic.fna.gz
GCF_016545835.1	Crotalus tigris	88082	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/545/835/GCF_016545835.1_ASM1654583v1/GCF_016545835.1_ASM1654583v1_cds_from_genomic.fna.gz
GCF_016745375.1	Pimephales promelas	90988	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/745/375/GCF_016745375.1_EPA_FHM_2.0/GCF_016745375.1_EPA_FHM_2.0_cds_from_genomic.fna.gz
GCF_009819885.2	Catharus ustulatus	91951	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/819/885/GCF_009819885.2_bCatUst1.pri.v2/GCF_009819885.2_bCatUst1.pri.v2_cds_from_genomic.fna.gz
GCF_001577835.2	Coturnix japonica	93934	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/577/835/GCF_001577835.2_Coturnix_japonica_2.1/GCF_001577835.2_Coturnix japonica 2.1_cds_from_genomic.fna.gz
GCF_000705375.1	Tinamus guttatus	94827	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/705/375/GCF_000705375.1_ASM70537v2/GCF_000705375.1_ASM70537v2_cds_from_genomic.fna.gz
GCF_001723915.1	Gavialis gangeticus	94835	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/723/915/GCF_001723915.1_GavGan_comp1/GCF_001723915.1_GavGan_comp1_cds_from_genomic.fna.gz
GCF_001185365.1	Pantherophis guttatus	94885	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/185/365/GCF_001185365.1_UNIGE_PanGut_3.0/GCF_001185365.1_UNIGE_PanGut_3.0_cds_from_genomic.fna.gz
GCF_000687285.1	Phaethon lepturus	97097	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/687/285/GCF_000687285.1_ASM68728v1/GCF_000687285.1_ASM68728v1_cds_from_genomic.fna.gz
GCF_000709895.1	Balearica regulorum gibbericeps	925459	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/709/895/GCF_000709895.1_ASM70989v1/GCF_000709895.1_ASM70989v1_cds_from_genomic.fna.gz
GCF_900067755.1	Pogona vitticeps	103695	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/067/755/GCF_900067755.1_pvi1.1/GCF_900067755.1_pvi1.1_cds_from_genomic.fna.gz
GCF_001527695.2	Protobothrops mucrosquamatus	103944	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/527/695/GCF_001527695.2_P.Mucros_1.0/GCF_001527695.2_P.Mucros_1.0_cds_from_genomic.fna.gz
GCF_001465895.1	Nothobranchius furzeri	105023	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/465/895/GCF_001465895.1_Nfu_20140520/GCF_001465895.1_Nfu_20140520_cds_from_genomic.fna.gz
GCF_000238955.4	Maylandia zebra	106582	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/238/955/GCF_000238955.4_M_zebra_UMD2a/GCF_000238955.4_M_zebra_UMD2a_cds_from_genomic.fna.gz
GCF_003597395.1	Chelonoidis abingdonii	106734	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/597/395/GCF_003597395.1_ASM359739v1/GCF_003597395.1_ASM359739v1_cds_from_genomic.fna.gz
GCF_001891065.1	Hippocampus comes	109280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/891/065/GCF_001891065.1_H_comes_QL1_v1/GCF_001891065.1_H_comes_QL1_v1_cds_from_genomic.fna.gz
GCF_017976325.1	Chelmon rostratus	109905	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/976/325/GCF_017976325.1_fCheRos1.pri/GCF_017976325.1_fCheRos1.pri_cds_from_genomic.fna.gz
GCF_900964775.1	Scleropages formosus	113540	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/964/775/GCF_900964775.1_fSclFor1.1/GCF_900964775.1_fSclFor1.1_cds_from_genomic.fna.gz
GCF_003984885.1	Neopelma chrysocephalum	114329	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/984/885/GCF_003984885.1_ASM398488v2/GCF_003984885.1_ASM398488v2_cds_from_genomic.fna.gz
GCF_013368585.1	Megalops cyprinoides	118141	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/368/585/GCF_013368585.1_fMegCyp1.pri/GCF_013368585.1_fMegCyp1.pri_cds_from_genomic.fna.gz
GCF_000699005.1	Dryobates pubescens	118200	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/699/005/GCF_000699005.1_ASM69900v1/GCF_000699005.1_ASM69900v1_cds_from_genomic.fna.gz
GCF_020085105.1	Siniperca chuatsi	119488	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/085/105/GCF_020085105.1_ASM2008510v1/GCF_020085105.1_ASM2008510v1_cds_from_genomic.fna.gz
GCF_015220075.1	Falco rusticolus	120794	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/220/075/GCF_015220075.1_bFalRus1.pri/GCF_015220075.1_bFalRus1.pri_cds_from_genomic.fna.gz
GCF_000709365.1	Tauraco erythrolophus	121530	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/709/365/GCF_000709365.1_ASM70936v1/GCF_000709365.1_ASM70936v1_cds_from_genomic.fna.gz
GCF_000935625.1	Nanorana parkeri	125878	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/935/625/GCF_000935625.1_ASM93562v1/GCF_000935625.1_ASM93562v1_cds_from_genomic.fna.gz
GCF_000708225.1	Nipponia nippon	128390	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/708/225/GCF_000708225.1_ASM70822v1/GCF_000708225.1_ASM70822v1_cds_from_genomic.fna.gz
GCF_902500615.1	Pungitius pungitius	134920	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/500/615/GCF_902500615.1_NSP_V7/GCF_902500615.1_NSP_V7_cds_from_genomic.fna.gz
GCF_000690725.1	Stegastes partitus	144197	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/690/725/GCF_000690725.1_Stegastes_partitus-1.0.2/GCF_000690725.1_Stegastes_partitus-1.0.2_cds_from_genomic.fna.gz
GCF_001447785.1	Gekko japonicus	146911	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/447/785/GCF_001447785.1_Gekko_japonicus_V1.1/GCF_001447785.1_Gekko_japonicus_V1.1_cds_from_genomic.fna.gz
GCF_021292245.1	Micropterus dolomieu	147949	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/292/245/GCF_021292245.1_ASM2129224v1/GCF_021292245.1_ASM2129224v1_cds_from_genomic.fna.gz
GCF_017639655.2	Falco naumanni	148594	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/655/GCF_017639655.2_bFalNau1.pat/GCF_017639655.2_bFalNau1.pat_cds_from_genomic.fna.gz
GCF_000788275.1	Boleophthalmus pectinirostris	150288	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/788/275/GCF_000788275.1_BP.fa/GCF_000788275.1_BP.fa_cds_from_genomic.fna.gz
GCF_002901205.1	Cyanistes caeruleus	156563	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/901/205/GCF_002901205.1_cyaCae2/GCF_002901205.1_cyaCae2_cds_from_genomic.fna.gz
GCF_900634795.3	Betta splendens	158456	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/634/795/GCF_900634795.3_fBetSpl5.3/GCF_900634795.3_fBetSpl5.3_cds_from_genomic.fna.gz
GCF_008729295.1	Plectropomus leopardus	160734	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/729/295/GCF_008729295.1_YSFRI_Pleo_2.0/GCF_008729295.1_YSFRI_Pleo_2.0_cds_from_genomic.fna.gz
GCF_901709675.1	Syngnathus acus	161584	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/709/675/GCF_901709675.1_fSynAcu1.2/GCF_901709675.1_fSynAcu1.2_cds_from_genomic.fna.gz
GCF_003031625.1	Empidonax traillii	164674	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/031/625/GCF_003031625.1_ASM303162v1/GCF_003031625.1_ASM303162v1_cds_from_genomic.fna.gz
GCF_900963305.1	Echeneis naucrates	173247	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/963/305/GCF_900963305.1_fEcheNa1.1/GCF_900963305.1_fEcheNa1.1_cds_from_genomic.fna.gz
GCF_000710305.1	Buceros rhinoceros silvestris	175835	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/710/305/GCF_000710305.1_ASM71030v1/GCF_000710305.1_ASM71030v1_cds_from_genomic.fna.gz
GCF_000696875.1	Nestor notabilis	176057	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/696/875/GCF_000696875.1_ASM69687v1/GCF_000696875.1_ASM69687v1_cds_from_genomic.fna.gz
GCF_000186305.1	Python bivittatus	176946	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/305/GCF_000186305.1_Python_molurus_bivittatus-5.0.2/GCF_000186305.1_Python_molurus_bivittatus-5.0.2_cds_from_genomic.fna.gz
GCF_000331425.1	Pseudopodoces humilis	181119	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/331/425/GCF_000331425.1_PseHum1.0/GCF_000331425.1_PseHum1.0_cds_from_genomic.fna.gz
GCF_902148845.1	Salarias fasciatus	181472	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/148/845/GCF_902148845.1_fSalaFa1.1/GCF_902148845.1_fSalaFa1.1_cds_from_genomic.fna.gz
GCF_000695195.1	Chlamydotis macqueenii	187382	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/695/195/GCF_000695195.1_ASM69519v1/GCF_000695195.1_ASM69519v1_cds_from_genomic.fna.gz
GCF_000691785.1	Leptosomus discolor	188344	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/785/GCF_000691785.1_ASM69178v1/GCF_000691785.1_ASM69178v1_cds_from_genomic.fna.gz
GCF_000687185.1	Egretta garzetta	188379	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/687/185/GCF_000687185.1_ASM68718v1/GCF_000687185.1_ASM68718v1_cds_from_genomic.fna.gz
GCF_003259725.1	Athene cunicularia	194338	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/259/725/GCF_003259725.1_athCun1/GCF_003259725.1_athCun1_cds_from_genomic.fna.gz
GCF_901001135.1	Rhinatrema bivittatum	194408	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/001/135/GCF_901001135.1_aRhiBiv1.1/GCF_901001135.1_aRhiBiv1.1_cds_from_genomic.fna.gz
GCF_013339905.1	Hippoglossus stenolepis	195615	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/339/905/GCF_013339905.1_IPHC_HiSten_1.0/GCF_013339905.1_IPHC_HiSten_1.0_cds_from_genomic.fna.gz
GCF_001431845.1	Calidris pugnax	198806	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/431/845/GCF_001431845.1_ASM143184v1/GCF_001431845.1_ASM143184v1_cds_from_genomic.fna.gz
GCF_001039765.1	Apteryx mantelli mantelli	2696672	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/039/765/GCF_001039765.1_AptMant0/GCF_001039765.1_AptMant0_cds_from_genomic.fna.gz
GCF_900324485.2	Mastacembelus armatus	205130	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/324/485/GCF_900324485.2_fMasArm1.2/GCF_900324485.2_fMasArm1.2_cds_from_genomic.fna.gz
GCF_900634625.1	Parambassis ranga	210632	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/634/625/GCF_900634625.1_fParRan2.1/GCF_900634625.1_fParRan2.1_cds_from_genomic.fna.gz
GCF_000972845.2	Larimichthys crocea	215358	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/972/845/GCF_000972845.2_L_crocea_2.0/GCF_000972845.2_L_crocea_2.0_cds_from_genomic.fna.gz
GCF_009819795.1	Aythya fuligula	219594	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/819/795/GCF_009819795.1_bAytFul2.pri/GCF_009819795.1_bAytFul2.pri_cds_from_genomic.fna.gz
GCF_017590135.1	Pyrgilauda ruficollis	221976	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/590/135/GCF_017590135.1_ASM1759013v1/GCF_017590135.1_ASM1759013v1_cds_from_genomic.fna.gz
GCF_900496995.4	Aquila chrysaetos chrysaetos	8962	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/496/995/GCF_900496995.4_bAquChr1.4/GCF_900496995.4_bAquChr1.4_cds_from_genomic.fna.gz
GCF_000699245.1	Pterocles gutturalis	240206	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/699/245/GCF_000699245.1_ASM69924v1/GCF_000699245.1_ASM69924v1_cds_from_genomic.fna.gz
GCF_018320785.1	Cheilinus undulatus	241271	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/320/785/GCF_018320785.1_ASM1832078v1/GCF_018320785.1_ASM1832078v1_cds_from_genomic.fna.gz
GCF_000523025.1	Cynoglossus semilaevis	244447	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/523/025/GCF_000523025.1_Cse_v1.0/GCF_000523025.1_Cse_v1.0_cds_from_genomic.fna.gz
GCF_001642345.1	Rhincodon typus	259920	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/642/345/GCF_001642345.1_ASM164234v2/GCF_001642345.1_ASM164234v2_cds_from_genomic.fna.gz
GCF_016161935.1	Mauremys reevesii	260615	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/161/935/GCF_016161935.1_ASM1616193v1/GCF_016161935.1_ASM1616193v1_cds_from_genomic.fna.gz
GCF_902459505.1	Geotrypetes seraphini	260995	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/459/505/GCF_902459505.1_aGeoSer1.1/GCF_902459505.1_aGeoSer1.1_cds_from_genomic.fna.gz
GCF_000700745.1	Antrostomus carolinensis	279965	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/700/745/GCF_000700745.1_ASM70074v1/GCF_000700745.1_ASM70074v1_cds_from_genomic.fna.gz
GCF_008315115.2	Sander lucioperca	283035	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/315/115/GCF_008315115.2_SLUC_FBN_1.2/GCF_008315115.2_SLUC_FBN_1.2_cds_from_genomic.fna.gz
GCF_009829145.1	Chiroxiphia lanceolata	296741	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/829/145/GCF_009829145.1_bChiLan1.pri/GCF_009829145.1_bChiLan1.pri_cds_from_genomic.fna.gz
GCF_005870125.1	Lonchura striata domestica	40157	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/870/125/GCF_005870125.1_lonStrDom2/GCF_005870125.1_lonStrDom2_cds_from_genomic.fna.gz
GCF_900700375.1	Denticeps clupeoides	299321	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/700/375/GCF_900700375.1_fDenClu1.1/GCF_900700375.1_fDenClu1.1_cds_from_genomic.fna.gz
GCF_000239375.1	Pundamilia nyererei	303518	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/239/375/GCF_000239375.1_PunNye1.0/GCF_000239375.1_PunNye1.0_cds_from_genomic.fna.gz
GCF_001515625.1	Sinocyclocheilus rhinocerous	307959	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/515/625/GCF_001515625.1_SAMN03320098_v1.1/GCF_001515625.1_SAMN03320098_v1.1_cds_from_genomic.fna.gz
GCF_003343035.1	Apteryx rowi	308060	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/343/035/GCF_003343035.1_aptRow1/GCF_003343035.1_aptRow1_cds_from_genomic.fna.gz
GCF_005281545.1	Epinephelus lanceolatus	310571	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/281/545/GCF_005281545.1_ASM528154v1/GCF_005281545.1_ASM528154v1_cds_from_genomic.fna.gz
GCF_009078355.1	Pangasianodon hypophthalmus	310915	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/078/355/GCF_009078355.1_GENO_Phyp_1.0/GCF_009078355.1_GENO_Phyp_1.0_cds_from_genomic.fna.gz
GCF_001604755.1	Lepidothrix coronata	321398	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/604/755/GCF_001604755.1_Lepidothrix_coronata-1.0/GCF_001604755.1_Lepidothrix_coronata-1.0_cds_from_genomic.fna.gz
