#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.			/#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.__cds_from_genomic.fna.gz
# assembly_accession	organism_name	species_taxid	ftp_path/# assembly_accession_asm_name_cds_from_genomic.fna.gz
GCF_014108235.1	Myotis myotis	51298	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/108/235/GCF_014108235.1_mMyoMyo1.p/GCF_014108235.1_mMyoMyo1.p_cds_from_genomic.fna.gz
GCF_020740685.1	Jaculus jaculus	51337	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/740/685/GCF_020740685.1_mJacJac1.mat.Y.cur/GCF_020740685.1_mJacJac1.mat.Y.cur_cds_from_genomic.fna.gz
GCF_001984765.1	Castor canadensis	51338	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/984/765/GCF_001984765.1_C.can_genome_v1.0/GCF_001984765.1_C.can genome v1.0_cds_from_genomic.fna.gz
GCF_009764315.1	Trachypithecus francoisi	54180	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/764/315/GCF_009764315.1_Tfra_2.0/GCF_009764315.1_Tfra_2.0_cds_from_genomic.fna.gz
GCF_000147115.1	Myotis lucifugus	59463	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/147/115/GCF_000147115.1_Myoluc2.0/GCF_000147115.1_Myoluc2.0_cds_from_genomic.fna.gz
GCF_014108245.1	Pipistrellus kuhlii	59472	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/108/245/GCF_014108245.1_mPipKuh1.p/GCF_014108245.1_mPipKuh1.p_cds_from_genomic.fna.gz
GCF_004115265.1	Rhinolophus ferrumequinum	59479	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/115/265/GCF_004115265.1_mRhiFer1_v1.p/GCF_004115265.1_mRhiFer1_v1.p_cds_from_genomic.fna.gz
GCF_014754425.2	Oryx dammah	59534	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/754/425/GCF_014754425.2_SCBI_Odam_1.1/GCF_014754425.2_SCBI_Odam_1.1_cds_from_genomic.fna.gz
GCF_015252025.1	Chlorocebus sabaeus	60711	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/252/025/GCF_015252025.1_Vero_WHO_p1.0/GCF_015252025.1_Vero_WHO_p1.0_cds_from_genomic.fna.gz
GCF_011762505.1	Arvicanthis niloticus	61156	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/762/505/GCF_011762505.1_mArvNil1.pat.X/GCF_011762505.1_mArvNil1.pat.X_cds_from_genomic.fna.gz
GCF_007474595.2	Lynx canadensis	61383	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/474/595/GCF_007474595.2_mLynCan4.pri.v2/GCF_007474595.2_mLynCan4.pri.v2_cds_from_genomic.fna.gz
GCF_001698545.1	Rhinopithecus bieti	61621	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/698/545/GCF_001698545.1_ASM169854v1/GCF_001698545.1_ASM169854v1_cds_from_genomic.fna.gz
GCF_007565055.1	Rhinopithecus roxellana	61622	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/565/055/GCF_007565055.1_ASM756505v1/GCF_007565055.1_ASM756505v1_cds_from_genomic.fna.gz
GCF_006542625.1	Nomascus leucogenys	61853	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/542/625/GCF_006542625.1_Asia_NLE_v1/GCF_006542625.1_Asia_NLE_v1_cds_from_genomic.fna.gz
GCF_000298355.1	Bos mutus	72004	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/298/355/GCF_000298355.1_BosGru_v2.0/GCF_000298355.1_BosGru_v2.0_cds_from_genomic.fna.gz
GCF_000283155.1	Ceratotherium simum simum	9807	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/283/155/GCF_000283155.1_CerSimSim1.0/GCF_000283155.1_CerSimSim1.0_cds_from_genomic.fna.gz
GCF_010015895.1	Lontra canadensis	76717	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/895/GCF_010015895.1_GSC_riverotter_1.0/GCF_010015895.1_GSC_riverotter_1.0_cds_from_genomic.fna.gz
GCF_000317375.1	Microtus ochrogaster	79684	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/317/375/GCF_000317375.1_MicOch1.0/GCF_000317375.1_MicOch1.0_cds_from_genomic.fna.gz
GCF_009828535.2	Hylobates moloch	81572	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/828/535/GCF_009828535.2_HMol_V2/GCF_009828535.2_HMol_V2_cds_from_genomic.fna.gz
GCF_021613505.1	Equus burchellii quagga	9790	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/613/505/GCF_021613505.1_ASM2161350v1/GCF_021613505.1_ASM2161350v1_cds_from_genomic.fna.gz
GCF_019923935.1	Bubalus bubalis	89462	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/923/935/GCF_019923935.1_NDDB_SH_1/GCF_019923935.1_NDDB_SH_1_cds_from_genomic.fna.gz
GCF_004126475.2	Phyllostomus discolor	89673	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/126/475/GCF_004126475.2_mPhyDis1.pri.v3/GCF_004126475.2_mPhyDis1.pri.v3_cds_from_genomic.fna.gz
GCF_003676395.1	Lagenorhynchus obliquidens	90247	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/676/395/GCF_003676395.1_ASM367639v1/GCF_003676395.1_ASM367639v1_cds_from_genomic.fna.gz
GCF_003676075.2	Marmota flaviventris	93162	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/676/075/GCF_003676075.2_GSC_YBM_2.0/GCF_003676075.2_GSC_YBM_2.0_cds_from_genomic.fna.gz
GCF_003009895.1	Hyaena hyaena	95912	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/009/895/GCF_003009895.1_ASM300989v1/GCF_003009895.1_ASM300989v1_cds_from_genomic.fna.gz
GCF_019054845.1	Dipodomys spectabilis	105255	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/054/845/GCF_019054845.1_ASM1905484v1/GCF_019054845.1_ASM1905484v1_cds_from_genomic.fna.gz
GCF_000412655.1	Myotis brandtii	109478	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/412/655/GCF_000412655.1_ASM41265v1/GCF_000412655.1_ASM41265v1_cds_from_genomic.fna.gz
GCF_018167655.1	Microtus oregoni	111838	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/167/655/GCF_018167655.1_Mior012/GCF_018167655.1_Mior012_cds_from_genomic.fna.gz
GCF_003584765.2	Ursus arctos horribilis	9644	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/584/765/GCF_003584765.2_ASM358476v2/GCF_003584765.2_ASM358476v2_cds_from_genomic.fna.gz
GCF_000442215.1	Lipotes vexillifer	118797	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/442/215/GCF_000442215.1_Lipotes_vexillifer_v1/GCF_000442215.1_Lipotes_vexillifer_v1_cds_from_genomic.fna.gz
GCF_000243295.1	Trichechus manatus latirostris	9778	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/243/295/GCF_000243295.1_TriManLat1.0/GCF_000243295.1_TriManLat1.0_cds_from_genomic.fna.gz
GCF_017591425.1	Ochotona curzoniae	130825	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/591/425/GCF_017591425.1_NIBS_Ocur_1.0/GCF_017591425.1_NIBS_Ocur_1.0_cds_from_genomic.fna.gz
GCF_000151845.1	Pteropus vampyrus	132908	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/845/GCF_000151845.1_Pvam_2.0/GCF_000151845.1_Pvam_2.0_cds_from_genomic.fna.gz
GCF_902729225.1	Pteropus giganteus	143291	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/729/225/GCF_902729225.1_Ma_sr-lr_union100/GCF_902729225.1_Ma_sr-lr_union100_cds_from_genomic.fna.gz
GCF_014570555.1	Manis pentadactyla	143292	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/570/555/GCF_014570555.1_YNU_ManPten_2.0/GCF_014570555.1_YNU_ManPten_2.0_cds_from_genomic.fna.gz
GCF_000260355.1	Condylura cristata	143302	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/260/355/GCF_000260355.1_ConCri1.0/GCF_000260355.1_ConCri1.0_cds_from_genomic.fna.gz
GCF_000296735.1	Chrysochloris asiatica	185453	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/296/735/GCF_000296735.1_ChrAsi1.0/GCF_000296735.1_ChrAsi1.0_cds_from_genomic.fna.gz
GCF_001890085.1	Hipposideros armiger	186990	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/085/GCF_001890085.1_ASM189008v1/GCF_001890085.1_ASM189008v1_cds_from_genomic.fna.gz
GCF_016433145.1	Gracilinanus agilis	191870	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/433/145/GCF_016433145.1_AgileGrace/GCF_016433145.1_AgileGrace_cds_from_genomic.fna.gz
GCF_014824575.2	Sturnira hondurensis	192404	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/824/575/GCF_014824575.2_WHU_Shon_v2.1/GCF_014824575.2_WHU_Shon_v2.1_cds_from_genomic.fna.gz
GCF_000327345.1	Myotis davidii	225400	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/327/345/GCF_000327345.1_ASM32734v1/GCF_000327345.1_ASM32734v1_cds_from_genomic.fna.gz
GCF_003704035.1	Peromyscus maniculatus bairdii	10042	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/704/035/GCF_003704035.1_HU_Pman_2.1.3/GCF_003704035.1_HU_Pman_2.1.3_cds_from_genomic.fna.gz
GCF_000334495.1	Tupaia chinensis	246437	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/334/495/GCF_000334495.1_TupChi_1.0/GCF_000334495.1_TupChi_1.0_cds_from_genomic.fna.gz
GCF_012295265.1	Canis lupus dingo	9612	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/295/265/GCF_012295265.1_UNSW_AlpineDingo_1.0/GCF_012295265.1_UNSW_AlpineDingo_1.0_cds_from_genomic.fna.gz
GCF_001595765.1	Miniopterus natalensis	291302	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/595/765/GCF_001595765.1_Mnat.v1/GCF_001595765.1_Mnat.v1_cds_from_genomic.fna.gz
GCF_000493695.1	Balaenoptera acutorostrata scammoni	9767	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/493/695/GCF_000493695.1_BalAcu1.0/GCF_000493695.1_BalAcu1.0_cds_from_genomic.fna.gz
GCF_000951035.1	Colobus angolensis palliatus	54131	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/951/035/GCF_000951035.1_Cang.pa_1.0/GCF_000951035.1_Cang.pa_1.0_cds_from_genomic.fna.gz
GCF_000956105.1	Propithecus coquereli	379532	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/956/105/GCF_000956105.1_Pcoq_1.0/GCF_000956105.1_Pcoq_1.0_cds_from_genomic.fna.gz
GCF_002288905.1	Enhydra lutris kenyoni	34882	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/288/905/GCF_002288905.1_ASM228890v2/GCF_002288905.1_ASM228890v2_cds_from_genomic.fna.gz
GCF_009834535.1	Camelus ferus	419612	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/834/535/GCF_009834535.1_BCGSAC_Cfer_1.0/GCF_009834535.1_BCGSAC_Cfer_1.0_cds_from_genomic.fna.gz
GCF_020171115.1	Neogale vison	452646	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/171/115/GCF_020171115.1_ASM_NN_V1/GCF_020171115.1_ASM_NN_V1_cds_from_genomic.fna.gz
GCF_000696425.1	Galeopterus variegatus	482537	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/696/425/GCF_000696425.1_G_variegatus-3.0.2/GCF_000696425.1_G_variegatus-3.0.2_cds_from_genomic.fna.gz
GCF_004785775.1	Grammomys surdaster	491861	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/785/775/GCF_004785775.1_NIH_TR_1.0/GCF_004785775.1_NIH_TR_1.0_cds_from_genomic.fna.gz
GCF_018345385.1	Vulpes lagopus	494514	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/345/385/GCF_018345385.1_ASM1834538v1/GCF_018345385.1_ASM1834538v1_cds_from_genomic.fna.gz
GCF_002776525.3	Piliocolobus tephrosceles	591936	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/525/GCF_002776525.3_ASM277652v3/GCF_002776525.3_ASM277652v3_cds_from_genomic.fna.gz
GCF_012274545.1	Fukomys damarensis	885580	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/274/545/GCF_012274545.1_DMR_v1.0_HiC/GCF_012274545.1_DMR_v1.0_HiC_cds_from_genomic.fna.gz
GCF_000622305.1	Nannospalax galili	1026970	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/622/305/GCF_000622305.1_S.galili_v1.0/GCF_000622305.1_S.galili_v1.0_cds_from_genomic.fna.gz
GCF_903992535.2	Arvicola amphibius	1047088	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/992/535/GCF_903992535.2_mArvAmp1.2/GCF_903992535.2_mArvAmp1.2_cds_from_genomic.fna.gz
GCF_000298275.1	Orycteropus afer afer	9818	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/298/275/GCF_000298275.1_OryAfe1.0/GCF_000298275.1_OryAfe1.0_cds_from_genomic.fna.gz
GCF_019320065.1	Cervus canadensis	1574408	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/320/065/GCF_019320065.1_ASM1932006v1/GCF_019320065.1_ASM1932006v1_cds_from_genomic.fna.gz
GCF_014898765.1	Puma yagouaroundi	1608482	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/898/765/GCF_014898765.1_PumYag/GCF_014898765.1_PumYag_cds_from_genomic.fna.gz
GCF_003031525.2	Neophocaena asiaeorientalis asiaeorientalis	189058	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/031/525/GCF_003031525.2_Neophocaena_asiaeorientalis_V1/GCF_003031525.2_Neophocaena_asiaeorientalis_V1_cds_from_genomic.fna.gz
GCF_000164805.1	Carlito syrichta	1868482	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/164/805/GCF_000164805.1_Tarsius_syrichta-2.0.1/GCF_000164805.1_Tarsius_syrichta-2.0.1_cds_from_genomic.fna.gz
GCF_001604975.1	Cebus imitator	2715852	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/604/975/GCF_001604975.1_Cebus_imitator-1.0/GCF_001604975.1_Cebus_imitator-1.0_cds_from_genomic.fna.gz
