#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.			/#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.__cds_from_genomic.fna.gz
# assembly_accession	organism_name	species_taxid	ftp_path/# assembly_accession_asm_name_cds_from_genomic.fna.gz
GCF_019457755.1	Venturia canescens	32260	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/457/755/GCF_019457755.1_ASM1945775v1/GCF_019457755.1_ASM1945775v1_cds_from_genomic.fna.gz
GCF_000239435.1	Tetranychus urticae	32264	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/239/435/GCF_000239435.1_ASM23943v1/GCF_000239435.1_ASM23943v1_cds_from_genomic.fna.gz
GCF_020080835.1	Cotesia glomerata	32391	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/080/835/GCF_020080835.1_MPM_Cglom_v2.3/GCF_020080835.1_MPM_Cglom_v2.3_cds_from_genomic.fna.gz
GCF_012273895.1	Zerene cesonia	33412	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/273/895/GCF_012273895.1_Zerene_cesonia_1.1/GCF_012273895.1_Zerene_cesonia_1.1_cds_from_genomic.fna.gz
GCF_001040885.1	Strongyloides ratti	34506	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/040/885/GCF_001040885.1_S_ratti_ED321/GCF_001040885.1_S_ratti_ED321_cds_from_genomic.fna.gz
GCF_013339695.1	Rhipicephalus sanguineus	34632	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/339/695/GCF_013339695.1_ASM1333969v1/GCF_013339695.1_ASM1333969v1_cds_from_genomic.fna.gz
GCF_000255335.1	Galendromus occidentalis	34638	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/255/335/GCF_000255335.1_Mocc_1.0/GCF_000255335.1_Mocc_1.0_cds_from_genomic.fna.gz
GCF_001594115.1	Trachymyrmex septentrionalis	34720	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/594/115/GCF_001594115.1_Tsep1.0/GCF_001594115.1_Tsep1.0_cds_from_genomic.fna.gz
GCF_020631705.1	Daphnia magna	35525	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/631/705/GCF_020631705.1_ASM2063170v1.1/GCF_020631705.1_ASM2063170v1.1_cds_from_genomic.fna.gz
GCF_001015335.1	Stomoxys calcitrans	35570	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/015/335/GCF_001015335.1_Stomoxys_calcitrans-1.0.1/GCF_001015335.1_Stomoxys_calcitrans-1.0.1_cds_from_genomic.fna.gz
GCF_000344095.2	Athalia rosae	37344	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/344/095/GCF_000344095.2_Aros_2.0/GCF_000344095.2_Aros_2.0_cds_from_genomic.fna.gz
GCF_000485595.1	Priapulus caudatus	37621	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/485/595/GCF_000485595.1_Priapulus_caudatus-5.0.1/GCF_000485595.1_Priapulus_caudatus-5.0.1_cds_from_genomic.fna.gz
GCF_001194135.1	Octopus bimaculoides	37653	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/194/135/GCF_001194135.1_Octopus_bimaculoides_v2_0/GCF_001194135.1_Octopus_bimaculoides_v2_0_cds_from_genomic.fna.gz
GCF_014529535.1	Bradysia coprophila	38358	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/529/535/GCF_014529535.1_BU_Bcop_v1/GCF_014529535.1_BU_Bcop_v1_cds_from_genomic.fna.gz
GCF_011947565.2	Pollicipes pollicipes	41117	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/947/565/GCF_011947565.2_Ppol_2/GCF_011947565.2_Ppol_2_cds_from_genomic.fna.gz
GCF_907165205.1	Coccinella septempunctata	41139	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/907/165/205/GCF_907165205.1_icCocSept1.1/GCF_907165205.1_icCocSept1.1_cds_from_genomic.fna.gz
GCF_015345945.1	Tribolium madens	41895	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/345/945/GCF_015345945.1_Tmad_KSU_1.1/GCF_015345945.1_Tmad_KSU_1.1_cds_from_genomic.fna.gz
GCF_018153845.1	Drosophila bipectinata	42026	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/153/845/GCF_018153845.1_ASM1815384v1/GCF_018153845.1_ASM1815384v1_cds_from_genomic.fna.gz
GCF_016801865.1	Culex pipiens pallens	7175	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/801/865/GCF_016801865.1_TS_Cpip_V1/GCF_016801865.1_TS_Cpip_V1_cds_from_genomic.fna.gz
GCF_003676215.2	Rhopalosiphum maidis	43146	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/676/215/GCF_003676215.2_ASM367621v3/GCF_003676215.2_ASM367621v3_cds_from_genomic.fna.gz
GCF_013753865.1	Acropora millepora	45264	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/753/865/GCF_013753865.1_Amil_v2.1/GCF_013753865.1_Amil_v2.1_cds_from_genomic.fna.gz
GCF_000209225.1	Nematostella vectensis	45351	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/209/225/GCF_000209225.1_ASM20922v1/GCF_000209225.1_ASM20922v1_cds_from_genomic.fna.gz
GCF_015706575.1	Patiria miniata	46514	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/706/575/GCF_015706575.1_ASM1570657v1/GCF_015706575.1_ASM1570657v1_cds_from_genomic.fna.gz
GCF_003704095.1	Pocillopora damicornis	46731	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/704/095/GCF_003704095.1_ASM370409v1/GCF_003704095.1_ASM370409v1_cds_from_genomic.fna.gz
GCF_003285875.2	Drosophila novamexicana	47314	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/285/875/GCF_003285875.2_DnovRS2.1/GCF_003285875.2_DnovRS2.1_cds_from_genomic.fna.gz
GCF_002042975.1	Orbicella faveolata	48498	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/042/975/GCF_002042975.1_ofav_dov_v1/GCF_002042975.1_ofav_dov_v1_cds_from_genomic.fna.gz
GCF_003013835.1	Diabrotica virgifera virgifera	50389	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/013/835/GCF_003013835.1_Dvir_v2.0/GCF_003013835.1_Dvir_v2.0_cds_from_genomic.fna.gz
GCF_002571385.1	Stylophora pistillata	50429	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/571/385/GCF_002571385.1_Stylophora_pistillata_v1/GCF_002571385.1_Stylophora pistillata v1_cds_from_genomic.fna.gz
GCF_000507365.1	Necator americanus	51031	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/507/365/GCF_000507365.1_N_americanus_v1/GCF_000507365.1_N_ americanus_v1_cds_from_genomic.fna.gz
GCF_905116875.1	Plutella xylostella	51655	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/116/875/GCF_905116875.1_Haplomerged_assembly/GCF_905116875.1_Haplomerged_assembly_cds_from_genomic.fna.gz
GCF_016617805.1	Bactrocera tryoni	59916	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/617/805/GCF_016617805.1_CSIRO_BtryS06_freeze2/GCF_016617805.1_CSIRO_BtryS06_freeze2_cds_from_genomic.fna.gz
GCF_002532875.1	Varroa jacobsoni	62625	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/532/875/GCF_002532875.1_vjacob_1.0/GCF_002532875.1_vjacob_1.0_cds_from_genomic.fna.gz
GCF_015476425.1	Leptopilina heterotoma	63436	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/476/425/GCF_015476425.1_ASM1547642v1/GCF_015476425.1_ASM1547642v1_cds_from_genomic.fna.gz
GCF_905147795.1	Pieris rapae	64459	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/147/795/GCF_905147795.1_ilPieRapa1.1/GCF_905147795.1_ilPieRapa1.1_cds_from_genomic.fna.gz
GCF_001594055.1	Trachymyrmex zeteki	64791	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/594/055/GCF_001594055.1_Tzet1.0/GCF_001594055.1_Tzet1.0_cds_from_genomic.fna.gz
GCF_000956235.1	Wasmannia auropunctata	64793	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/956/235/GCF_000956235.1_wasmannia.A_1.0/GCF_000956235.1_wasmannia.A_1.0_cds_from_genomic.fna.gz
GCF_000806365.1	Fopius arisanus	64838	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/806/365/GCF_000806365.1_ASM80636v1/GCF_000806365.1_ASM80636v1_cds_from_genomic.fna.gz
GCF_000836235.1	Papilio xuthus	66420	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/836/235/GCF_000836235.1_Pxut_1.0/GCF_000836235.1_Pxut_1.0_cds_from_genomic.fna.gz
GCF_000572035.2	Microplitis demolitor	69319	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/572/035/GCF_000572035.2_Mdem2/GCF_000572035.2_Mdem2_cds_from_genomic.fna.gz
GCF_002706865.1	Spodoptera litura	69820	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/706/865/GCF_002706865.1_ASM270686v1/GCF_002706865.1_ASM270686v1_cds_from_genomic.fna.gz
GCF_000222465.1	Acropora digitifera	70779	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/222/465/GCF_000222465.1_Adig_1.1/GCF_000222465.1_Adig_1.1_cds_from_genomic.fna.gz
GCF_016086655.3	Lepeophtheirus salmonis	72036	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/086/655/GCF_016086655.3_UVic_Lsal_1.2/GCF_016086655.3_UVic_Lsal_1.2_cds_from_genomic.fna.gz
GCF_905220415.1	Colias croceus	72248	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/220/415/GCF_905220415.1_ilColCroc2.1/GCF_905220415.1_ilColCroc2.1_cds_from_genomic.fna.gz
GCF_003651465.1	Formica exsecta	72781	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/651/465/GCF_003651465.1_ASM365146v1/GCF_003651465.1_ASM365146v1_cds_from_genomic.fna.gz
GCF_912999745.1	Papilio machaon	76193	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/912/999/745/GCF_912999745.1_ilPapMach1.1/GCF_912999745.1_ilPapMach1.1_cds_from_genomic.fna.gz
GCF_000836215.1	Papilio polytes	76194	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/836/215/GCF_000836215.1_Ppol_1.0/GCF_000836215.1_Ppol_1.0_cds_from_genomic.fna.gz
GCF_000355655.1	Dendroctonus ponderosae	77166	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/355/655/GCF_000355655.1_DendPond_male_1.0/GCF_000355655.1_DendPond_male_1.0_cds_from_genomic.fna.gz
GCF_000648675.2	Cimex lectularius	79782	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/648/675/GCF_000648675.2_Clec_2.1/GCF_000648675.2_Clec_2.1_cds_from_genomic.fna.gz
GCF_004010815.1	Aphis gossypii	80765	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/010/815/GCF_004010815.1_ASM401081v1/GCF_004010815.1_ASM401081v1_cds_from_genomic.fna.gz
GCF_000217595.1	Linepithema humile	83485	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/217/595/GCF_000217595.1_Lhum_UMD_V04/GCF_000217595.1_Lhum_UMD_V04_cds_from_genomic.fna.gz
GCF_000591075.1	Eurytemora affinis	88015	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/591/075/GCF_000591075.1_Eaff_2.0/GCF_000591075.1_Eaff_2.0_cds_from_genomic.fna.gz
GCF_001313835.1	Polistes canadensis	91411	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/313/835/GCF_001313835.1_ASM131383v1/GCF_001313835.1_ASM131383v1_cds_from_genomic.fna.gz
GCF_905147365.1	Aricia agestis	91739	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/147/365/GCF_905147365.1_ilAriAges1.1/GCF_905147365.1_ilAriAges1.1_cds_from_genomic.fna.gz
GCF_004193835.1	Ostrinia furnacalis	93504	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/193/835/GCF_004193835.1_ASM419383v1/GCF_004193835.1_ASM419383v1_cds_from_genomic.fna.gz
GCF_000204515.1	Acromyrmex echinatior	103372	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/515/GCF_000204515.1_Aech_3.9/GCF_000204515.1_Aech_3.9_cds_from_genomic.fna.gz
GCF_011952205.1	Bombus bifarius	103933	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/952/205/GCF_011952205.1_Bbif_JDL3187/GCF_011952205.1_Bbif_JDL3187_cds_from_genomic.fna.gz
GCF_003227725.1	Camponotus floridanus	104421	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/227/725/GCF_003227725.1_Cflo_v7.5/GCF_003227725.1_Cflo_v7.5_cds_from_genomic.fna.gz
GCF_001188975.3	Bactrocera oleae	104688	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/188/975/GCF_001188975.3_MU_Boleae_v2/GCF_001188975.3_MU_Boleae_v2_cds_from_genomic.fna.gz
GCF_002891405.2	Cryptotermes secundus	105785	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/891/405/GCF_002891405.2_Csec_1.0/GCF_002891405.2_Csec_1.0_cds_from_genomic.fna.gz
GCF_014356525.1	Nilaparvata lugens	108931	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/356/525/GCF_014356525.1_ASM1435652v1/GCF_014356525.1_ASM1435652v1_cds_from_genomic.fna.gz
GCF_002443255.1	Varroa destructor	109461	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/443/255/GCF_002443255.1_Vdes_3.0/GCF_002443255.1_Vdes_3.0_cds_from_genomic.fna.gz
GCF_001412225.1	Nicrophorus vespilloides	110193	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/412/225/GCF_001412225.1_Nicve_v1.0/GCF_001412225.1_Nicve_v1.0_cds_from_genomic.fna.gz
GCF_900239965.1	Bicyclus anynana	110368	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/239/965/GCF_900239965.1_Bicyclus_anynana_v1.2/GCF_900239965.1_Bicyclus_anynana_v1.2_cds_from_genomic.fna.gz
GCF_905220565.1	Melitaea cinxia	113334	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/220/565/GCF_905220565.1_ilMelCinx1.1/GCF_905220565.1_ilMelCinx1.1_cds_from_genomic.fna.gz
GCF_000365465.3	Parasteatoda tepidariorum	114398	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/465/GCF_000365465.3_Ptep_3.0/GCF_000365465.3_Ptep_3.0_cds_from_genomic.fna.gz
GCF_011865705.1	Megalopta genalis	115081	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/865/705/GCF_011865705.1_USU_MGEN_1.2/GCF_011865705.1_USU_MGEN_1.2_cds_from_genomic.fna.gz
GCF_914767665.1	Harmonia axyridis	115357	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/914/767/665/GCF_914767665.1_icHarAxyr1.1/GCF_914767665.1_icHarAxyr1.1_cds_from_genomic.fna.gz
GCF_905163445.1	Pararge aegeria	116150	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/163/445/GCF_905163445.1_ilParAegt1.1/GCF_905163445.1_ilParAegt1.1_cds_from_genomic.fna.gz
GCF_001937115.1	Aethina tumida	116153	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/937/115/GCF_001937115.1_Atum_1.0/GCF_001937115.1_Atum_1.0_cds_from_genomic.fna.gz
GCF_000006295.1	Pediculus humanus corporis	121225	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/295/GCF_000006295.1_JCVI_LOUSE_1.0/GCF_000006295.1_JCVI_LOUSE_1.0_cds_from_genomic.fna.gz
GCF_000475195.1	Diaphorina citri	121845	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/475/195/GCF_000475195.1_Diaci_psyllid_genome_assembly_version_1.1/GCF_000475195.1_Diaci psyllid genome assembly version 1.1_cds_from_genomic.fna.gz
GCF_018148935.1	Drosophila biarmipes	125945	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/148/935/GCF_018148935.1_ASM1814893v1/GCF_018148935.1_ASM1814893v1_cds_from_genomic.fna.gz
GCF_016746245.2	Drosophila santomea	129105	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/746/245/GCF_016746245.2_Prin_Dsan_1.1/GCF_016746245.2_Prin_Dsan_1.1_cds_from_genomic.fna.gz
GCF_000188095.3	Bombus impatiens	132113	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/188/095/GCF_000188095.3_BIMP_2.2/GCF_000188095.3_BIMP_2.2_cds_from_genomic.fna.gz
GCF_001949145.1	Acanthaster planci	133434	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/949/145/GCF_001949145.1_OKI-Apl_1.0/GCF_001949145.1_OKI-Apl_1.0_cds_from_genomic.fna.gz
GCF_000697945.2	Frankliniella occidentalis	133901	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/697/945/GCF_000697945.2_Focc_2.1/GCF_000697945.2_Focc_2.1_cds_from_genomic.fna.gz
GCF_000696155.1	Zootermopsis nevadensis	136037	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/696/155/GCF_000696155.1_ZooNev1.0/GCF_000696155.1_ZooNev1.0_cds_from_genomic.fna.gz
GCF_002237135.1	Teleopsis dalmanni	139649	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/237/135/GCF_002237135.1_ASM223713v2/GCF_002237135.1_ASM223713v2_cds_from_genomic.fna.gz
GCF_001186385.1	Diuraphis noxia	143948	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/186/385/GCF_001186385.1_Dnoxia_1.0/GCF_001186385.1_Dnoxia_1.0_cds_from_genomic.fna.gz
GCF_003268045.1	Sipha flava	143950	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/045/GCF_003268045.1_YSA_version1/GCF_003268045.1_YSA_version1_cds_from_genomic.fna.gz
GCF_000220905.1	Megachile rotundata	143995	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/220/905/GCF_000220905.1_MROT_1.0/GCF_000220905.1_MROT_1.0_cds_from_genomic.fna.gz
GCF_000187915.1	Pogonomyrmex barbatus	144034	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/187/915/GCF_000187915.1_Pbar_UMD_V03/GCF_000187915.1_Pbar_UMD_V03_cds_from_genomic.fna.gz
GCF_004324835.1	Dendronephthya gigantea	151771	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/324/835/GCF_004324835.1_DenGig_1.0/GCF_004324835.1_DenGig_1.0_cds_from_genomic.fna.gz
GCF_001652005.1	Ceratina calcarata	156304	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/652/005/GCF_001652005.1_ASM165200v1/GCF_001652005.1_ASM165200v1_cds_from_genomic.fna.gz
GCF_002217175.1	Folsomia candida	158441	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/217/175/GCF_002217175.1_ASM221717v1/GCF_002217175.1_ASM221717v1_cds_from_genomic.fna.gz
GCF_012932325.1	Thrips palmi	161013	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/932/325/GCF_012932325.1_TpBJ-2018v1/GCF_012932325.1_TpBJ-2018v1_cds_from_genomic.fna.gz
GCF_000648695.1	Onthophagus taurus	166361	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/648/695/GCF_000648695.1_Otau_2.0/GCF_000648695.1_Otau_2.0_cds_from_genomic.fna.gz
GCF_001853355.1	Bactrocera latifrons	174628	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/853/355/GCF_001853355.1_ASM185335v1/GCF_001853355.1_ASM185335v1_cds_from_genomic.fna.gz
GCF_001272555.1	Dufourea novaeangliae	178035	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/272/555/GCF_001272555.1_ASM127255v1/GCF_001272555.1_ASM127255v1_cds_from_genomic.fna.gz
GCF_000005575.2	Anopheles gambiae str. PEST	7165	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/005/575/GCF_000005575.2_AgamP3/GCF_000005575.2_AgamP3_cds_from_genomic.fna.gz
GCF_014066325.1	Apis laboriosa	183418	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/066/325/GCF_014066325.1_ASM1406632v1/GCF_014066325.1_ASM1406632v1_cds_from_genomic.fna.gz
GCF_905475395.1	Chrysoperla carnea	189513	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/475/395/GCF_905475395.1_inChrCarn1.1/GCF_905475395.1_inChrCarn1.1_cds_from_genomic.fna.gz
GCF_905333055.1	Maniola jurtina	191418	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/333/055/GCF_905333055.1_ilManJurt1.1/GCF_905333055.1_ilManJurt1.1_cds_from_genomic.fna.gz
GCF_921293095.1	Ischnura elegans	197161	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/921/293/095/GCF_921293095.1_ioIscEleg1.1/GCF_921293095.1_ioIscEleg1.1_cds_from_genomic.fna.gz
GCF_004354385.1	Drosophila innubila	198719	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/354/385/GCF_004354385.1_UK_Dinn_1.0/GCF_004354385.1_UK_Dinn_1.0_cds_from_genomic.fna.gz
GCF_010614865.1	Stegodyphus dumicola	202533	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/614/865/GCF_010614865.1_ASM1061486v1/GCF_010614865.1_ASM1061486v1_cds_from_genomic.fna.gz
GCF_011952255.1	Bombus vosnesenskii	207650	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/952/255/GCF_011952255.1_Bvos_JDL3184-5_v1.1/GCF_011952255.1_Bvos_JDL3184-5_v1.1_cds_from_genomic.fna.gz
GCF_017591435.1	Portunus trituberculatus	210409	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/591/435/GCF_017591435.1_ASM1759143v1/GCF_017591435.1_ASM1759143v1_cds_from_genomic.fna.gz
GCF_000341935.1	Cephus cinctus	211228	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/341/935/GCF_000341935.1_Ccin1/GCF_000341935.1_Ccin1_cds_from_genomic.fna.gz
GCF_000390285.2	Anoplophora glabripennis	217634	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/390/285/GCF_000390285.2_Agla_2.0/GCF_000390285.2_Agla_2.0_cds_from_genomic.fna.gz
GCF_000671375.1	Centruroides sculpturatus	218467	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/671/375/GCF_000671375.1_Cexi_2.0/GCF_000671375.1_Cexi_2.0_cds_from_genomic.fna.gz
GCF_002006095.1	Pseudomyrmex gracilis	219809	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/006/095/GCF_002006095.1_ASM200609v1/GCF_002006095.1_ASM200609v1_cds_from_genomic.fna.gz
GCF_000612105.2	Orussus abietinus	222816	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/612/105/GCF_000612105.2_Oabi_2.0/GCF_000612105.2_Oabi_2.0_cds_from_genomic.fna.gz
GCF_000699045.2	Agrilus planipennis	224129	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/699/045/GCF_000699045.2_Apla_2.0/GCF_000699045.2_Apla_2.0_cds_from_genomic.fna.gz
GCF_000327385.1	Lottia gigantea	225164	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/327/385/GCF_000327385.1_Helro1/GCF_000327385.1_Helro1_cds_from_genomic.fna.gz
GCF_009176525.2	Contarinia nasturtii	265458	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/176/525/GCF_009176525.2_AAFC_CNas_1.1/GCF_009176525.2_AAFC_CNas_1.1_cds_from_genomic.fna.gz
GCF_009731565.1	Danaus plexippus plexippus	13037	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/731/565/GCF_009731565.1_Dplex_v4/GCF_009731565.1_Dplex_v4_cds_from_genomic.fna.gz
GCF_000696795.2	Halyomorpha halys	286706	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/696/795/GCF_000696795.2_Hhal_2.0/GCF_000696795.2_Hhal_2.0_cds_from_genomic.fna.gz
GCF_000764305.1	Hyalella azteca	294128	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/764/305/GCF_000764305.1_Hazt_2.0/GCF_000764305.1_Hazt_2.0_cds_from_genomic.fna.gz
GCF_003070985.1	Temnothorax curvispinosus	300111	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/070/985/GCF_003070985.1_ASM307098v1/GCF_003070985.1_ASM307098v1_cds_from_genomic.fna.gz
GCF_013373865.1	Monomorium pharaonis	307658	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/373/865/GCF_013373865.1_ASM1337386v2/GCF_013373865.1_ASM1337386v2_cds_from_genomic.fna.gz
GCF_000503995.1	Ceratosolen solmsi marchali	142686	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/503/995/GCF_000503995.1_CerSol_1.0/GCF_000503995.1_CerSol_1.0_cds_from_genomic.fna.gz
GCF_002938995.1	Vanessa tameamea	334116	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/938/995/GCF_002938995.1_ASM293899v1/GCF_002938995.1_ASM293899v1_cds_from_genomic.fna.gz
GCF_905115235.1	Hermetia illucens	343691	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/115/235/GCF_905115235.1_iHerIll2.2.curated.20191125/GCF_905115235.1_iHerIll2.2.curated.20191125_cds_from_genomic.fna.gz
GCF_014825855.1	Bombus pyrosoma	396416	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/825/855/GCF_014825855.1_ASM1482585v1/GCF_014825855.1_ASM1482585v1_cds_from_genomic.fna.gz
GCF_000090795.1	Amphimedon queenslandica	400682	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/090/795/GCF_000090795.1_v1.0/GCF_000090795.1_v1.0_cds_from_genomic.fna.gz
GCF_003073045.1	Pomacea canaliculata	400727	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/073/045/GCF_003073045.1_ASM307304v1/GCF_003073045.1_ASM307304v1_cds_from_genomic.fna.gz
GCF_000949405.1	Vollenhovia emeryi	411798	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/949/405/GCF_000949405.1_V.emery_V1.0/GCF_000949405.1_V.emery_V1.0_cds_from_genomic.fna.gz
GCF_000002865.3	Monosiga brevicollis MX1	81824	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/865/GCF_000002865.3_V1.0/GCF_000002865.3_V1.0_cds_from_genomic.fna.gz
GCF_001263575.1	Neodiprion lecontei	441921	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/263/575/GCF_001263575.1_Nlec1.0/GCF_001263575.1_Nlec1.0_cds_from_genomic.fna.gz
